dissim	el0	el1	el2	el3	el4	el5	el6	el7	el8	el9	el10	el11	el12	el13	el14	el15	max_el	diff	diffplus	diffminus	std	diff/std**0.2	diff/std**0.6	diff/std**1	diff/std**1.4	diff/std**2	maxmiddle	similarwindow_4.0	similarwindow_4.1	similarwindow_4.2	similarwindow_4.3	stat0	stat1	stat2	stat3	stat4	stat5	stat6	stat7	stat8	stat9	stat10	stat11	stat12	stat13	stat14	stat15	stat16	stat17	stat18	stat19	stat20	stat21	stat22	stat23	stat24	stat25	stat26	stat27	stat28	stat29	stat30	stat31	stat32	stat33	stat34	stat35	stat36	stat37	stat38	stat39	stat40	stat41	stat42	stat43	stat44	class
0.017107	0.16382	0.15054	0.19376	0.14193	0.13474	0.29699	0.45603	0.58785	0.62157	0.55684	0.46009	0.10905	0.035584	0.051681	0.047858	0.04345	0.62157	0.44064	0.22978	-0.21086	0.072622	0.46897	0.53132	0.59852	0.66351	0.70234	0.3	0.19259	0.50687	0.79928	0.85987	0.057523	0.033292	0.066388	0.025753	0.065325	0.14381	0.22322	0.28947	0.3045	0.27405	0.22586	0.051453	0.011552	0.025027	0.0078209	0.0021013	0.14932	0.33515	0.14932	0.25016	0.028495	-0.12562	-0.13617	-0.070069	0.13718	0.13872	0.12534	0.11814	0.12433	0.11878	0.12181	0.12949	0.06564	0.13862	-0.13176	0.032398	0.083183	0.077514	0.015842	0.24306	-0.036146	-0.043348	-0.05412	0.032201	1.8628	393.5
0.015654	0.60711	0.55042	0.59052	0.6599	0.45771	0.57414	0.31053	0.3967	0.28901	0.25888	0.25794	0.068366	0.026673	0.023575	0.037547	0.031984	0.6599	0.12111	0.068897	-0.052215	0.061326	0.13332	0.16154	0.19432	0.22876	0.25439	0.71562	0.18097	0.34313	0.31801	0.35603	0.13244	0.1146	0.096495	0.10402	0.052647	0.07182	0.058186	0.082157	0.084619	0.12513	0.09062	0.011434	0.0024205	0.0030759	0.0074304	0.0063648	0.096122	0.16281	0.16201	0.14868	0.14115	0.14139	0.14037	0.068836	0.081443	-0.012351	0.13121	0.07998	0.14128	0.14097	0.13177	0.021316	-0.0108	-0.096507	-0.13198	0.10271	0.037881	0.11104	0.025527	0.11551	-0.046991	-0.029288	-0.034339	-0.018437	1.9668	280
0.010471	0.056601	0.122	0.17248	0.13537	0.19292	0.14497	0.19307	0.31505	0.26986	0.2105	0.075759	0.011941	0.023912	0.023486	0.027226	0.023713	0.31505	0.17659	0.07543	-0.10116	0.04103	0.21064	0.29934	0.42016	0.56523	0.65808	0.39687	0.12704	0.376	0.66379	0.69595	0.014727	0.027586	0.060825	0.048828	0.059142	0.079956	0.10177	0.15298	0.13186	0.10171	0.0372	0.0013183	0.0015029	0.0023709	0.0038944	0.0013166	0.27103	0.27388	0.25111	0.26875	-0.013606	-0.11145	0.090173	-0.054039	-0.1213	0.0086937	0.046843	0.13523	0.12749	0.14137	0.12153	0.10617	-0.12623	-0.034827	0.0069046	-0.10673	0.25568	0.13818	0.33988	0.23459	0.023331	-0.0069466	0.065594	0.016891	1.8941	138
0.0098899	0.10461	0.090559	0.059321	0.16046	0.090628	0.32938	0.34162	0.36819	0.31809	0.11857	0.13098	0.048921	0.025188	0.03268	0.022582	0.014756	0.36819	0.2407	0.13754	-0.10316	0.040664	0.28762	0.4102	0.57772	0.77937	0.90709	0.21875	0.22061	0.65035	0.65245	0.67303	0.021083	0.013922	0.0095055	0.082106	0.043791	0.16742	0.16819	0.18194	0.15568	0.057778	0.046727	0.014011	0.0033841	0.0083151	0.010499	0.0081522	0.2029	0.2697	0.20535	0.23497	0.13976	-0.12949	0.14113	0.075704	0.14139	0.082672	0.11834	0.11403	0.12549	0.13083	-0.099703	-0.12829	-0.013141	0.0077458	0.14077	-0.10895	0.52262	0.15858	0.41267	0.32244	0.22078	-0.016011	0.14745	0.063163	1.6541	184.5
0.0093068	0.13696	0.1149	0.13256	0.14817	0.078118	0.18031	0.17489	0.30563	0.24634	0.084341	0.04407	0.025154	0.021246	0.034531	0.020812	0.015013	0.30563	0.18017	0.080671	-0.099498	0.039307	0.21675	0.31331	0.44699	0.60934	0.70791	0.40937	0.098618	0.14956	0.15855	0.69351	0.028494	0.056864	0.061197	0.072243	0.037445	0.087155	0.072761	0.1477	0.11975	0.041018	0.0058006	0.00093215	0.0015385	0.0064837	0.0013787	0.0016961	0.23512	0.26717	0.21536	0.24391	0.11818	-0.12086	-0.077049	0.13011	0.03511	0.14096	0.11603	0.14124	0.13379	0.13327	0.12466	-0.086118	-0.12083	0.10999	0.042692	0.069693	0.26738	0.10873	0.30713	0.21652	0.032838	-0.023861	0.065961	0.010704	1.7522	499.5
0.012147	0.12271	0.17171	0.20698	0.36954	0.27056	0.13345	0.13976	0.18022	0.31409	0.36291	0.29443	0.061078	0.030896	0.017635	0.01354	0.018233	0.36954	0.19892	0.10352	-0.095405	0.049313	0.22872	0.30218	0.39537	0.50134	0.57964	0.45937	0.21168	0.53576	0.59902	0.73839	0.034336	0.059835	0.11135	0.18787	0.13088	0.066372	0.038223	0.060217	0.080183	0.089114	0.055057	0.015828	0.0070798	0.00092231	0.0032376	0.0056755	0.23555	0.31235	0.26392	0.27573	0.046002	-0.13163	0.028808	0.082468	0.13995	0.10653	-0.00078409	0.13787	0.010332	-0.043589	0.088149	0.13633	0.013667	0.080671	0.073289	-0.022518	0.10603	0.0134	0.10201	0.078682	-0.0013698	-0.046443	-0.03255	-0.031687	2.0192	363
0.0096158	0.15136	0.23202	0.22834	0.11223	0.095503	0.24176	0.26205	0.28542	0.12481	0.091809	0.054395	0.018346	0.026484	0.021606	0.012255	0.022477	0.28542	0.16672	0.087956	-0.078761	0.03595	0.20417	0.30576	0.45119	0.63176	0.72725	0.31875	0.18756	0.64218	0.75091	0.75035	0.040635	0.085827	0.056859	0.06103	0.048591	0.11982	0.1309	0.13831	0.060358	0.044599	0.018133	0.0027536	0.0069695	0.0087261	0.0011084	0.0032259	0.21661	0.24271	0.26021	0.243	-0.082882	0.13635	0.11957	0.019851	0.081595	0.11062	0.10165	0.13774	0.14034	0.13468	0.10098	-0.14132	-0.13954	0.090227	-0.10665	0.045881	0.29142	0.12468	0.2852	0.23234	0.039831	-0.015197	0.026362	0.012104	1.6521	311
0.011827	0.12719	0.15067	0.19801	0.21071	0.25881	0.26939	0.28522	0.33558	0.25622	0.14793	0.23409	0.052084	0.026189	0.030999	0.021129	0.024596	0.33558	0.30526	0.17169	-0.13357	0.048658	0.35192	0.46744	0.61473	0.78296	0.90648	0.29375	0.32465	0.91421	0.80583	0.92445	0.031576	0.097605	0.12583	0.1038	0.13093	0.13047	0.13961	0.16301	0.12389	0.072651	0.1135	0.02416	0.003004	0.0016262	0.0018114	0.0026822	0.22139	0.29255	0.25998	0.26927	-0.11196	-0.11602	-0.073922	0.11768	0.087677	0.13847	0.12533	0.13473	0.14057	0.1213	0.13707	0.13216	-0.055389	0.09433	0.13641	-0.1414	0.18747	-0.074829	0.12685	0.074126	0.021982	-0.051456	-0.021599	-0.0382	2.005	342
0.017132	0.11623	0.08484	0.10864	0.083085	0.25297	0.30523	0.31894	0.496	0.49535	0.53837	0.52124	0.13716	0.02711	0.033596	0.018533	0.021976	0.53837	0.35537	0.21114	-0.14423	0.066746	0.38463	0.45064	0.52456	0.59936	0.65145	0.3625	0.11423	0.57462	0.65208	0.64177	0.019782	0.047011	0.026135	0.023917	0.061678	0.090259	0.16286	0.24414	0.24521	0.26918	0.25384	0.065231	0.0066841	0.00048235	0.0059131	0.0040292	0.10671	0.33415	0.1476	0.23621	-0.11652	0.0051281	-0.10365	-0.14087	0.049682	-0.11614	0.077825	0.11864	0.11195	0.10053	0.13159	0.10592	0.13683	0.066886	-0.14102	-0.028152	0.10264	0.15392	0.034748	0.32516	-0.038693	-0.033588	-0.034942	0.07312	1.7545	452.5
0.013979	0.10302	0.072227	0.10662	0.17423	0.44195	0.48823	0.43753	0.48245	0.47193	0.351	0.27079	0.056116	0.026746	0.02236	0.034968	0.018715	0.48823	0.41464	0.22154	-0.19309	0.055379	0.46583	0.58776	0.73545	0.89686	1.0196	0.34687	0.2545	0.95675	1.0655	1.0971	0.023771	0.020072	0.012931	0.085877	0.22794	0.25042	0.21334	0.23451	0.22818	0.17214	0.13966	0.025674	0.0033393	0.0072104	0.017003	0.003585	0.14067	0.35232	0.17685	0.26056	0.028855	-0.13535	-0.06461	0.11702	0.067658	0.073263	0.13003	0.13391	0.14062	0.12299	0.067703	-0.11732	-0.14135	0.13353	0.13349	-0.14041	-0.038833	0.044292	0.034935	0.19926	-0.052279	-0.054471	-0.036918	0.0070208	1.9205	412
0.011871	0.16886	0.18128	0.19437	0.52857	0.33318	0.43883	0.33908	0.35517	0.13262	0.10563	0.19123	0.05267	0.025299	0.022225	0.029301	0.031562	0.52857	0.34726	0.18509	-0.16217	0.050694	0.39708	0.51891	0.67176	0.84403	0.97276	0.25312	0.11738	0.70247	0.75182	0.85792	0.058635	0.048526	0.093993	0.25023	0.16679	0.22019	0.16267	0.17021	0.064267	0.05137	0.09252	0.02551	0.0098009	0.0033597	0.012174	0.0034333	0.19814	0.28055	0.19599	0.24116	-0.042931	-0.14024	0.14041	0.12515	0.099215	0.096566	0.12531	0.13133	0.13775	0.13335	0.13977	0.13843	0.12355	-0.039776	-0.13411	-0.14102	0.40886	0.11309	0.2966	0.25454	0.12473	-0.023469	0.05161	0.024601	1.7279	818
0.009148	0.096312	0.11101	0.12272	0.12598	0.1686	0.26153	0.35014	0.29047	0.16426	0.21361	0.12631	0.041588	0.024077	0.016324	0.014623	0.013743	0.35014	0.22821	0.10536	-0.12285	0.038883	0.27514	0.39943	0.5722	0.78261	0.90851	0.34375	0.24634	0.85475	0.87401	0.79087	0.018752	0.032427	0.027686	0.071861	0.085743	0.12654	0.17424	0.14053	0.082728	0.1054	0.039614	0.0029453	0.0057524	0.0069631	0.0002559	0.0032428	0.26507	0.30747	0.25284	0.28129	-0.12156	-0.03355	-0.12289	-0.015566	0.082052	0.13973	0.1059	0.13986	0.092516	0.11575	0.11978	0.098894	-0.010929	0.14142	-0.058259	0.0077701	0.11934	-0.02459	0.12453	0.072682	-0.01737	-0.048204	-0.015982	-0.034995	2.0317	363
0.0096237	0.065675	0.33532	0.64064	0.31445	0.076541	0.025696	0.040845	0.019507	0.016047	0.022162	0.024149	0.030749	0.056377	0.054787	0.054871	0.051477	0.64064	0.18545	0.097428	-0.088025	0.035157	0.22813	0.34467	0.51291	0.72288	0.82939	0.39062	0.061633	0.2485	0.24698	0.2533	0.022521	0.1425	0.31023	0.15528	0.020198	0.004387	0.0037455	0.0045071	0.0065393	0.001496	0.011696	0.0071349	0.0020894	0.012569	0.024753	0.0052922	0.074384	0.24868	0.085112	0.16331	0.12335	0.14132	0.13863	0.11477	0.13707	-0.10515	-0.056624	-0.094279	0.1305	-0.1406	0.1385	-0.11357	0.034703	0.013085	0.14032	-0.093529	0.32466	0.44121	0.34259	0.70034	0.070673	0.13807	0.08704	0.47897	0.90183	280.5
0.01483	0.16289	0.16791	0.32064	0.14442	0.2024	0.62236	0.61496	0.40423	0.69452	0.76221	0.045886	0.038497	0.044929	0.081115	0.043328	0.054229	0.76221	0.49715	0.27044	-0.22671	0.065447	0.54021	0.63787	0.7482	0.86087	0.941	0.19375	0.1643	0.38481	0.50587	0.49918	0.0072407	0.081649	0.15579	0.062403	0.098056	0.30339	0.3018	0.14879	0.34211	0.37003	0.022231	0.009219	0.014327	0.0073122	0.00043508	0.0072733	0.066065	0.31446	0.085844	0.22508	-0.14105	0.13342	0.13447	0.12993	0.13806	0.13034	0.12219	0.058349	0.11777	0.13547	0.13803	0.094822	-0.12936	0.019237	0.12882	-0.037518	0.38616	0.15914	0.092392	0.43648	0.13866	-0.030516	-0.040693	0.13304	1.4254	286
0.0093405	0.10486	0.2091	0.28091	0.49214	0.061311	0.10254	0.063476	0.10219	0.072314	0.071954	0.073568	0.084753	0.068448	0.073916	0.031753	0.039436	0.49214	0.13633	0.072592	-0.063737	0.042163	0.16173	0.22737	0.31585	0.4213	0.4908	0.45	0.12187	0.29833	0.2464	0.29815	0.01077	0.013664	0.13631	0.23043	0.0162	0.0092998	0.024294	0.014289	0.014498	0.033772	0.01305	0.0061046	0.023065	0.0033966	0.0057808	0.012252	0.11819	0.22239	0.13023	0.16652	0.12449	0.10849	0.13606	0.12451	-0.079783	-0.14114	0.1398	-0.10724	-0.082582	0.097401	0.13095	0.022951	-0.14139	-0.05573	-0.024229	0.085564	0.19034	0.39298	0.23915	0.43744	-0.0056053	0.10788	0.013866	0.2005	1.5345	36
0.014419	0.099799	0.10944	0.17462	0.20517	0.25282	0.34121	0.41204	0.42243	0.47269	0.45115	0.34397	0.094381	0.055215	0.044986	0.027047	0.022502	0.47269	0.40406	0.22985	-0.17421	0.062957	0.44247	0.53057	0.63177	0.73692	0.81405	0.23438	0.18287	1.1561	1.0515	0.76373	0.02811	0.04677	0.023715	0.10784	0.1309	0.16668	0.20693	0.2093	0.2322	0.22484	0.17309	0.02593	0.007228	0.0056201	0.0045588	0.0064359	0.14816	0.33851	0.18988	0.259	-0.13056	0.14118	-0.009502	0.049493	0.063787	0.12779	0.095649	0.11089	0.12103	0.10423	0.093396	-0.045686	0.0061124	0.030957	0.065959	-0.020852	-0.10212	-0.0022412	-0.069714	0.12561	-0.044125	-0.050589	-0.044241	-0.0071772	2.0191	337.5
0.014161	0.098561	0.11621	0.17982	0.19749	0.23164	0.33555	0.39046	0.4185	0.47747	0.45475	0.37187	0.095972	0.044663	0.046168	0.025837	0.022245	0.47747	0.21476	0.071376	-0.14338	0.059853	0.23756	0.29064	0.35291	0.41899	0.46866	0.69063	0.25004	0.58102	0.4554	0.4282	0.030492	0.02251	0.087409	0.094178	0.085544	0.11629	0.15389	0.099727	0.068756	0.10301	0.12149	0.02567	0.026145	0.016748	0.0052179	0.0073818	0.19912	0.25797	0.14758	0.21433	-0.14112	-0.087945	0.13386	0.084428	0.089101	0.027622	0.086658	0.011859	-0.07265	-0.12693	-0.13223	0.13596	-0.098304	0.10083	0.12885	-0.12049	-0.063393	-0.042934	-0.071916	0.012415	-0.045303	-0.040434	-0.043215	-0.030974	2.0645	399.5
0.016797	0.16288	0.13258	0.1136	0.12745	0.15362	0.21463	0.36399	0.47309	0.4809	0.51315	0.46963	0.15587	0.097601	0.059502	0.053621	0.04026	0.51315	0.3716	0.21169	-0.15991	0.071986	0.39618	0.45043	0.50914	0.56622	0.60111	0.29688	0.23628	0.66841	0.6687	0.70376	0.04559	0.023038	0.032619	0.053306	0.086526	0.10646	0.19096	0.2442	0.23858	0.24899	0.22692	0.072494	0.0047932	0.024048	0.010243	0.0051052	0.15297	0.30608	0.17097	0.23607	-0.073186	0.014399	-0.07689	0.11591	-0.0068501	0.1096	0.051182	0.066863	0.10938	0.13611	0.14142	0.1395	0.1083	-0.13578	-0.021376	-0.14027	0.074416	0.012986	-0.023922	0.13538	-0.011853	-0.042904	-0.018363	-0.0013671	2.0362	558
0.012812	0.051811	0.068085	0.038553	0.14797	0.23374	0.36731	0.46051	0.40245	0.34432	0.31317	0.18213	0.032773	0.044204	0.039931	0.029389	0.016117	0.46051	0.32491	0.18157	-0.14335	0.05121	0.37078	0.48259	0.62232	0.77926	0.89694	0.26562	0.082938	1.1563	0.81466	0.77182	0.0080788	0.0093325	0.015414	0.07226	0.11926	0.19309	0.24091	0.19922	0.16632	0.15136	0.085667	0.016582	0.0060147	0.0088975	0.0033685	0.0012174	0.14155	0.31384	0.19525	0.24129	-0.14009	-0.10262	0.034269	0.12818	0.060381	0.049306	0.053887	0.11196	0.1331	0.14112	0.11872	0.038491	0.12655	0.092112	0.1363	-0.00037878	-0.04286	0.078344	0.061529	0.18027	-0.047239	-0.039724	-0.037356	0.010943	1.9893	1178
0.014001	0.15951	0.17479	0.21478	0.18991	0.22776	0.26121	0.23247	0.30348	0.31134	0.306	0.16073	0.064639	0.077536	0.06655	0.029423	0.020969	0.31134	0.23939	0.087052	-0.15234	0.057407	0.26702	0.33214	0.40987	0.49369	0.5573	0.49062	0.21759	0.55179	0.53947	0.41206	0.03278	0.085063	0.1039	0.093859	0.059815	0.11638	0.078633	0.13766	0.1407	0.15581	0.078274	0.0083181	0.0089966	0.024914	0.0056329	0.003422	0.24205	0.28209	0.17936	0.24577	-0.022178	0.13242	0.13998	0.11382	-0.1406	-0.11177	-0.081852	0.0072778	0.039287	0.080788	0.13158	0.041002	0.083856	-0.13998	0.13189	-0.13693	0.044086	-0.049102	0.013417	0.038134	-0.035666	-0.045881	-0.036097	-0.036488	2.0943	1047
0.012882	0.40779	0.46466	0.23002	0.45743	0.053967	0.046354	0.065151	0.12005	0.049607	0.043034	0.036176	0.058592	0.087301	0.092338	0.037808	0.04833	0.46466	0.22115	0.11783	-0.10332	0.052786	0.25084	0.32258	0.41116	0.50964	0.58407	0.41563	0.072361	0.3323	0.34118	0.35264	0.17352	0.21875	0.083641	0.22198	0.026259	0.011791	0.025057	0.033889	0.013042	0.0089999	0.013889	0.011848	0.012866	0.019767	0.005402	0.012031	0.11674	0.28846	0.14826	0.20522	0.1275	0.11379	0.13749	0.13595	0.13266	-0.10376	0.13999	0.030623	0.050656	0.069165	0.063247	-0.00087661	0.05001	0.087735	-0.13289	-0.12592	0.31352	0.2971	0.32227	0.44454	0.037084	0.01839	0.044828	0.14566	1.3213	530.5
0.0095703	0.058692	0.10207	0.21707	0.28086	0.35624	0.22992	0.21984	0.26885	0.28449	0.10407	0.071366	0.024485	0.036593	0.018902	0.014718	0.016962	0.35624	0.17661	0.1	-0.076604	0.042136	0.20953	0.29466	0.40941	0.54621	0.63631	0.53438	0.18967	0.711	0.65674	0.39314	0.012352	0.033428	0.038531	0.060617	0.069677	0.08691	0.086607	0.13275	0.13988	0.050766	0.035193	0.0045985	0.0063779	0.0048695	0.0026579	0.0038656	0.26196	0.28059	0.25275	0.26847	0.022586	-0.0017781	-0.11638	0.045789	-0.13175	0.099934	0.071753	0.1149	0.11996	0.12947	0.11645	-0.046655	0.022628	-0.12094	-0.11171	0.063916	0.22172	0.021211	0.15627	0.1273	0.011707	-0.04223	-0.0010346	-0.019939	1.9216	248
0.010662	0.053148	0.092993	0.15008	0.23659	0.26395	0.18955	0.2192	0.25205	0.24756	0.17382	0.06803	0.034222	0.032343	0.023929	0.023503	0.014984	0.26395	0.17267	0.10222	-0.070458	0.047821	0.19976	0.26716	0.35369	0.45305	0.52534	0.51562	0.18146	0.2413	0.23084	0.39431	0.0011483	0.016734	0.027236	0.12116	0.14375	0.093799	0.083043	0.073383	0.076613	0.037107	0.015337	0.0019617	0.0039693	0.0092133	0.0013878	0.0057147	0.25623	0.30001	0.26524	0.27776	-0.016883	-0.10596	0.14006	0.074899	0.018658	-0.010391	0.05309	0.1315	0.14115	-0.048507	0.12833	-0.055866	0.10072	0.12589	0.14097	0.11792	0.17016	0.0099187	0.09589	0.089301	0.0028199	-0.047991	-0.020879	-0.029769	1.9071	243
0.0094236	0.057291	0.073038	0.14579	0.22824	0.22923	0.16515	0.20116	0.26281	0.23034	0.17379	0.07301	0.032051	0.029046	0.032666	0.02313	0.018319	0.26281	0.19309	0.088434	-0.10465	0.044354	0.22675	0.31245	0.42573	0.55881	0.65071	0.27187	0.074534	0.3246	0.23084	0.30351	0.011836	0.0014249	0.025964	0.091819	0.10078	0.06395	0.096714	0.12808	0.11444	0.086462	0.025677	0.0049814	0.0021838	0.0026468	0.0027119	0.0044146	0.26409	0.29773	0.25986	0.27806	0.051025	-0.054106	0.14082	0.11061	0.13353	0.12889	0.12914	0.1307	0.10777	0.10617	0.14044	0.025981	-0.035861	-0.064389	-0.12586	-0.13303	0.10853	-0.028543	0.12912	0.06682	-0.016354	-0.050113	-0.013274	-0.034694	1.9	329
0.009021	0.11008	0.1343	0.11651	0.082825	0.095544	0.11948	0.26	0.29809	0.31147	0.26329	0.082939	0.022403	0.0241	0.016012	0.015867	0.016661	0.31147	0.19913	0.099689	-0.099441	0.040705	0.23789	0.33915	0.47747	0.64392	0.74947	0.40937	0.15164	0.62469	0.69303	0.60577	0.047066	0.040966	0.026288	0.027051	0.023196	0.048064	0.10596	0.14639	0.1524	0.12907	0.040256	0.0029406	0.001632	0.0094083	0.0013602	0.0065711	0.27553	0.31591	0.26222	0.28914	0.12379	0.022417	-0.048543	-0.11758	0.027693	-0.029534	0.11159	0.12137	0.1258	0.12356	0.13575	-0.093075	-0.11828	-0.11323	-0.07935	-0.14006	0.14269	0.012759	0.12161	0.092247	-0.018615	-0.042385	-0.019861	-0.03121	1.9212	661
0.0099375	0.17509	0.14196	0.18137	0.1244	0.10859	0.091389	0.16245	0.20141	0.20128	0.038711	0.042395	0.016555	0.029753	0.020037	0.021185	0.015824	0.20141	0.095465	0.052445	-0.043021	0.036424	0.11661	0.17372	0.25509	0.35581	0.41031	0.5125	0.17208	0.18012	0.34121	0.22359	0.11614	0.076319	0.092754	0.031231	0.023171	0.028244	0.021371	0.022873	0.052211	0.013914	0.0077503	0.00025952	0.0075524	0.0096605	0.0008195	0.0010421	0.22692	0.30554	0.27412	0.27163	-0.10866	-0.076681	0.076293	-0.089709	0.091523	-0.0011757	-0.078442	-0.13866	-0.12327	0.10712	-0.049106	-0.051361	-0.13305	-0.084123	0.095829	0.135	0.096073	0.17339	0.20019	0.17927	-0.034905	-0.015416	-0.006593	-0.0074297	1.7996	391
0.014515	0.42055	0.11261	0.076178	0.24603	0.2177	0.53016	0.51666	0.5543	0.35291	0.10723	0.044391	0.055361	0.056857	0.030831	0.01815	0.033181	0.5543	0.34928	0.19786	-0.15142	0.053399	0.39527	0.506	0.64208	0.79276	0.90689	0.28437	0.068733	0.69928	0.71001	0.71266	0.12885	0.01136	0.03355	0.11904	0.10572	0.2638	0.2481	0.27332	0.17141	0.037085	0.00297	0.01601	0.014353	0.0038984	0.00327	0.0042291	0.11318	0.31477	0.18638	0.23623	-0.079199	0.071299	0.039541	0.13965	0.13508	0.10601	0.12168	0.11655	0.12957	0.13515	0.027951	0.10778	0.089313	-0.11041	-0.1409	0.13609	0.11078	0.15304	0.21256	0.30249	-0.038443	-0.026223	0.004004	0.057489	1.7451	609.5
0.0081752	0.075211	0.17589	0.15937	0.1295	0.089263	0.09418	0.17143	0.27623	0.11826	0.12962	0.048429	0.024042	0.02511	0.016224	0.02259	0.017762	0.27623	0.10176	0.055696	-0.046066	0.03426	0.12583	0.19206	0.2886	0.4098	0.46814	0.55312	0.11829	0.38209	0.4101	0.30463	0.034998	0.03586	0.034631	0.041938	0.019405	0.023547	0.082907	0.13349	0.061711	0.03289	0.00645	0.0021366	0.0011818	0.00027458	0.0040545	0.0020818	0.24663	0.25158	0.22005	0.2408	-0.13209	0.10033	0.13964	-0.11794	0.074082	-0.11314	0.14029	0.14127	0.012531	0.11773	-0.13363	-0.061698	0.14142	0.086747	-0.13669	-0.064602	0.36213	0.21865	0.31272	0.2952	0.088095	0.025487	0.073622	0.058368	1.6844	468.5
0.0086578	0.088861	0.12272	0.12598	0.082325	0.18417	0.21951	0.25093	0.17092	0.13293	0.13999	0.05989	0.02903	0.020635	0.021765	0.014258	0.017177	0.25093	0.14882	0.070707	-0.078113	0.03909	0.17923	0.25965	0.37121	0.5069	0.58867	0.41563	0.098732	0.64793	0.5525	0.60716	0.028524	0.034064	0.00049205	0.014685	0.08873	0.10147	0.12198	0.085528	0.066137	0.073089	0.024857	0.00070108	0.0028253	0.002103	0.0035173	0.0028007	0.25287	0.27967	0.26914	0.2693	0.079011	-0.025549	-0.12223	-0.078815	0.12383	0.13422	0.13389	0.099607	0.10614	0.05578	0.030437	-0.01467	0.082415	0.13985	0.11316	-0.12369	0.10588	-0.0095333	0.13297	0.074573	-0.019404	-0.046563	-0.016744	-0.03236	1.9804	611
0.0077421	0.083511	0.10724	0.2042	0.028663	0.13088	0.21788	0.1608	0.30033	0.097865	0.061908	0.030248	0.021185	0.023081	0.023445	0.020659	0.021074	0.30033	0.10219	0.052015	-0.050172	0.034572	0.12612	0.19182	0.28727	0.40684	0.4655	0.39687	0.13637	0.3605	0.35355	0.43551	0.029451	0.0079835	0.01953	0.0099897	0.0073761	0.10624	0.055625	0.14545	0.036786	0.0135	0.002928	0.003933	0.0024563	0.0013287	0.0042231	0.0019654	0.26516	0.27901	0.26731	0.27144	-0.10866	0.069546	0.1338	-0.020068	-0.071337	0.13004	0.12063	0.13848	-0.11913	-0.067806	-0.086723	0.0085927	-0.064448	0.085013	-0.036013	0.10493	0.27259	0.14265	0.2703	0.22463	0.021202	-0.031139	0.021128	-0.00083254	1.7516	524.5
0.012645	0.27592	0.25391	0.26291	0.096662	0.076093	0.414	0.26843	0.43046	0.2763	0.044456	0.13254	0.05601	0.029548	0.034639	0.016309	0.041657	0.43046	0.22717	0.10356	-0.12361	0.0467	0.26405	0.35648	0.47624	0.61479	0.71416	0.44062	0.10995	0.70453	0.67564	0.71716	0.080646	0.09301	0.073538	0.020597	0.033266	0.20101	0.1289	0.20818	0.13361	0.015972	0.057727	0.014506	0.013102	0.0033936	0.0020439	0.012369	0.22059	0.26155	0.15515	0.2226	-0.093284	-0.13845	0.051654	0.073775	0.072819	0.1353	0.14096	0.14029	0.14041	-0.054437	0.050275	-0.030652	0.086518	0.12054	0.017795	0.06068	0.28552	0.10992	0.24098	0.22663	0.033872	-0.043027	0.028158	0.0029221	1.8231	553
0.0062654	0.066266	0.093799	0.17441	0.072385	0.063722	0.23793	0.065362	0.28788	0.065775	0.057173	0.033554	0.029886	0.033192	0.029181	0.015949	0.020412	0.28788	0.11328	0.055359	-0.057922	0.027466	0.14639	0.24386	0.39795	0.59962	0.6457	0.29688	0.17573	0.40611	0.40256	0.45209	0.020897	0.020323	0.023332	0.017617	0.030897	0.11522	0.032045	0.14008	0.032092	0.02915	0.0070581	0.0042741	0.0050485	0.0040422	0.0024487	0.0050136	0.23924	0.25243	0.23453	0.24341	-0.02995	-0.001404	-0.051731	0.094641	0.13705	0.13865	0.1234	0.13263	0.12926	0.079415	0.044569	-0.14081	0.11079	-0.14107	-0.085658	-0.10848	0.40837	0.28916	0.3996	0.3597	0.11018	0.047411	0.10212	0.080808	1.5278	349.5
0.011435	0.114	0.17131	0.16447	0.30622	0.23291	0.25239	0.22254	0.28687	0.31412	0.30052	0.13334	0.045453	0.029229	0.027292	0.018704	0.013131	0.31412	0.295	0.16929	-0.12571	0.051325	0.33649	0.43757	0.56378	0.70543	0.81171	0.17813	0.28694	0.87664	0.94506	0.90062	0.032681	0.038991	0.075356	0.15536	0.10142	0.11605	0.10871	0.14369	0.15583	0.13702	0.054768	0.021533	0.0068627	0.013189	0.0034203	0.0012025	0.2278	0.28795	0.23957	0.26302	0.13625	0.054409	-0.039567	0.084641	0.076746	0.12877	0.12779	0.098516	0.10947	0.13688	0.05065	0.0096815	0.14139	0.14122	-0.016845	0.13583	0.23473	-0.031584	0.13835	0.10571	0.029131	-0.042029	-0.0092212	-0.026574	1.9927	465.5
0.0098285	0.077379	0.10338	0.119	0.17214	0.13858	0.071717	0.18026	0.31825	0.30959	0.24226	0.31006	0.11512	0.022526	0.026933	0.011511	0.014629	0.31825	0.2358	0.11658	-0.11922	0.046179	0.2747	0.37252	0.49981	0.64758	0.75277	0.39062	0.22904	0.70936	0.91033	0.87768	0.022588	0.03715	0.018187	0.058129	0.036406	0.013061	0.090235	0.15461	0.15075	0.11706	0.15008	0.054707	0.0068736	0.013144	0.00067438	0.0023149	0.25544	0.27832	0.24277	0.26513	-0.13125	0.072857	0.065015	0.0694	-0.091311	-0.032533	0.098326	0.13459	0.1317	0.14137	0.1392	0.13422	0.13049	0.129	-0.1411	-0.13844	0.22732	0.021523	0.20786	0.14358	0.017129	-0.034052	0.012667	-0.014406	1.9056	698
